4.746e-01,3.194e-01,3.577e-01
6.752e-01,4.698e-01,5.548e-01
7.584e-01,5.460e-01,6.456e-01
7.972e-01,5.815e-01,7.004e-01
8.218e-01,6.101e-01,7.269e-01
8.394e-01,6.317e-01,7.618e-01
8.568e-01,6.453e-01,7.775e-01
8.686e-01,6.633e-01,7.961e-01
8.795e-01,6.711e-01,8.089e-01
8.881e-01,6.852e-01,8.213e-01
8.959e-01,6.972e-01,8.374e-01
9.007e-01,6.977e-01,8.395e-01
9.075e-01,7.056e-01,8.588e-01
9.133e-01,7.167e-01,8.595e-01
9.174e-01,7.187e-01,8.678e-01
9.233e-01,7.272e-01,8.754e-01
9.274e-01,7.307e-01,8.798e-01
9.301e-01,7.432e-01,8.867e-01
9.313e-01,7.497e-01,8.894e-01
9.357e-01,7.494e-01,8.947e-01
9.402e-01,7.512e-01,8.986e-01
9.421e-01,7.583e-01,9.029e-01
9.459e-01,7.615e-01,9.079e-01
9.473e-01,7.627e-01,9.099e-01
9.484e-01,7.724e-01,9.119e-01
9.501e-01,7.782e-01,9.158e-01
9.539e-01,7.778e-01,9.223e-01
9.557e-01,7.861e-01,9.226e-01
9.574e-01,7.894e-01,9.245e-01
9.606e-01,7.904e-01,9.276e-01
9.622e-01,7.953e-01,9.290e-01
9.619e-01,7.964e-01,9.306e-01
9.614e-01,7.952e-01,9.308e-01
9.652e-01,8.015e-01,9.354e-01
9.649e-01,8.047e-01,9.359e-01
9.666e-01,8.050e-01,9.368e-01
9.689e-01,8.087e-01,9.384e-01
9.701e-01,8.109e-01,9.399e-01
9.700e-01,8.135e-01,9.418e-01
9.707e-01,8.177e-01,9.421e-01
9.722e-01,8.205e-01,9.430e-01
9.724e-01,8.197e-01,9.453e-01
9.737e-01,8.195e-01,9.451e-01
9.728e-01,8.222e-01,9.446e-01
9.736e-01,8.244e-01,9.449e-01
9.748e-01,8.252e-01,9.492e-01
9.747e-01,8.265e-01,9.487e-01
9.781e-01,8.291e-01,9.504e-01
9.772e-01,8.304e-01,9.503e-01
9.773e-01,8.316e-01,9.493e-01
9.778e-01,8.318e-01,9.518e-01
9.795e-01,8.314e-01,9.535e-01
9.765e-01,8.319e-01,9.493e-01
9.776e-01,8.341e-01,9.532e-01
9.786e-01,8.332e-01,9.539e-01
9.777e-01,8.343e-01,9.517e-01
9.806e-01,8.360e-01,9.550e-01
9.812e-01,8.365e-01,9.562e-01
9.794e-01,8.363e-01,9.548e-01
9.782e-01,8.349e-01,9.530e-01
9.805e-01,8.381e-01,9.566e-01
9.815e-01,8.394e-01,9.579e-01
9.813e-01,8.375e-01,9.566e-01
9.813e-01,8.371e-01,9.572e-01
9.825e-01,8.384e-01,9.574e-01
9.814e-01,8.394e-01,9.574e-01
9.797e-01,8.367e-01,9.553e-01
9.827e-01,8.402e-01,9.590e-01
9.820e-01,8.390e-01,9.596e-01
9.813e-01,8.379e-01,9.568e-01
9.801e-01,8.383e-01,9.564e-01
9.801e-01,8.355e-01,9.571e-01
9.813e-01,8.371e-01,9.583e-01
9.822e-01,8.386e-01,9.593e-01
9.788e-01,8.366e-01,9.561e-01
