1.210e+00,4.299e-01,1.388e+00,3.562e-01,1.393e+00,3.626e-01
8.812e-01,6.227e-01,1.120e+00,5.316e-01,1.032e+00,5.582e-01
5.551e-01,7.021e-01,8.014e-01,5.931e-01,7.673e-01,6.375e-01
8.160e-01,7.444e-01,1.178e+00,6.346e-01,1.103e+00,6.826e-01
4.435e-01,7.787e-01,7.959e-01,6.607e-01,7.030e-01,7.150e-01
6.587e-01,8.001e-01,7.990e-01,6.814e-01,6.284e-01,7.437e-01
4.135e-01,8.135e-01,6.860e-01,6.972e-01,4.909e-01,7.622e-01
5.120e-01,8.263e-01,7.753e-01,7.088e-01,6.389e-01,7.801e-01
3.161e-01,8.384e-01,6.671e-01,7.206e-01,4.678e-01,7.897e-01
4.846e-01,8.495e-01,8.083e-01,7.266e-01,5.840e-01,8.042e-01
4.554e-01,8.561e-01,7.855e-01,7.348e-01,5.936e-01,8.149e-01
4.424e-01,8.629e-01,7.119e-01,7.408e-01,6.377e-01,8.227e-01
4.259e-01,8.710e-01,7.242e-01,7.480e-01,5.220e-01,8.296e-01
3.948e-01,8.759e-01,6.630e-01,7.503e-01,4.557e-01,8.359e-01
2.378e-01,8.812e-01,6.124e-01,7.584e-01,3.346e-01,8.427e-01
2.020e-01,8.861e-01,4.764e-01,7.598e-01,2.619e-01,8.454e-01
1.997e-01,8.901e-01,4.968e-01,7.658e-01,2.891e-01,8.515e-01
5.049e-01,8.957e-01,8.556e-01,7.701e-01,5.720e-01,8.552e-01
3.344e-01,8.978e-01,6.249e-01,7.731e-01,3.699e-01,8.589e-01
1.988e-01,8.978e-01,5.098e-01,7.770e-01,2.820e-01,8.604e-01
2.874e-01,9.026e-01,5.837e-01,7.805e-01,4.742e-01,8.655e-01
2.977e-01,9.070e-01,8.449e-01,7.827e-01,4.484e-01,8.679e-01
2.341e-01,9.099e-01,4.839e-01,7.868e-01,3.203e-01,8.719e-01
2.368e-01,9.106e-01,6.514e-01,7.879e-01,3.675e-01,8.739e-01
2.217e-01,9.159e-01,4.648e-01,7.923e-01,2.386e-01,8.794e-01
3.440e-01,9.174e-01,7.077e-01,7.912e-01,3.813e-01,8.791e-01
1.983e-01,9.164e-01,5.483e-01,7.932e-01,3.432e-01,8.806e-01
2.904e-01,9.204e-01,5.797e-01,7.975e-01,3.331e-01,8.853e-01
2.220e-01,9.235e-01,4.989e-01,8.010e-01,2.962e-01,8.866e-01
2.214e-01,9.254e-01,7.691e-01,7.982e-01,4.860e-01,8.864e-01
1.240e-01,9.257e-01,3.854e-01,8.029e-01,2.738e-01,8.883e-01
3.740e-01,9.291e-01,6.898e-01,8.059e-01,4.557e-01,8.924e-01
3.596e-01,9.306e-01,7.125e-01,8.035e-01,5.147e-01,8.907e-01
7.249e-02,9.328e-01,4.852e-01,8.082e-01,1.621e-01,8.948e-01
2.025e-01,9.331e-01,5.671e-01,8.094e-01,3.326e-01,8.953e-01
1.524e-01,9.335e-01,5.937e-01,8.104e-01,3.687e-01,8.954e-01
2.043e-01,9.358e-01,4.757e-01,8.119e-01,2.872e-01,8.970e-01
2.405e-01,9.355e-01,4.337e-01,8.106e-01,1.963e-01,8.985e-01
2.175e-01,9.380e-01,4.565e-01,8.146e-01,1.919e-01,9.009e-01
1.052e-01,9.382e-01,4.534e-01,8.174e-01,1.832e-01,9.019e-01
9.517e-02,9.402e-01,5.068e-01,8.168e-01,2.117e-01,9.026e-01
1.180e-01,9.386e-01,5.045e-01,8.192e-01,2.204e-01,8.998e-01
7.941e-02,9.424e-01,4.565e-01,8.203e-01,2.076e-01,9.025e-01
1.380e-01,9.440e-01,5.770e-01,8.208e-01,2.349e-01,9.038e-01
1.946e-01,9.457e-01,4.473e-01,8.227e-01,2.606e-01,9.058e-01
1.246e-01,9.454e-01,5.629e-01,8.243e-01,2.639e-01,9.066e-01
2.141e-01,9.439e-01,5.998e-01,8.211e-01,3.604e-01,9.084e-01
1.646e-01,9.459e-01,5.254e-01,8.231e-01,3.285e-01,9.085e-01
1.613e-01,9.459e-01,4.470e-01,8.234e-01,2.506e-01,9.089e-01
1.432e-01,9.465e-01,5.445e-01,8.251e-01,3.013e-01,9.078e-01
1.420e-01,9.469e-01,4.799e-01,8.256e-01,2.245e-01,9.094e-01
1.875e-01,9.470e-01,5.006e-01,8.253e-01,2.149e-01,9.081e-01
1.328e-01,9.481e-01,4.018e-01,8.258e-01,2.661e-01,9.101e-01
1.327e-01,9.497e-01,3.618e-01,8.270e-01,2.684e-01,9.121e-01
2.106e-01,9.511e-01,5.547e-01,8.272e-01,3.588e-01,9.127e-01
1.226e-01,9.498e-01,4.266e-01,8.286e-01,1.724e-01,9.127e-01
6.154e-02,9.500e-01,3.391e-01,8.277e-01,1.047e-01,9.122e-01
1.337e-01,9.515e-01,4.585e-01,8.293e-01,1.973e-01,9.133e-01
1.525e-01,9.514e-01,6.783e-01,8.305e-01,3.475e-01,9.138e-01
1.571e-01,9.512e-01,5.435e-01,8.313e-01,3.047e-01,9.143e-01
9.299e-02,9.523e-01,4.880e-01,8.308e-01,2.726e-01,9.138e-01
1.073e-01,9.505e-01,6.056e-01,8.306e-01,3.204e-01,9.149e-01
9.150e-02,9.543e-01,5.480e-01,8.320e-01,2.300e-01,9.162e-01
2.110e-01,9.522e-01,2.917e-01,8.322e-01,1.912e-01,9.143e-01
2.370e-01,9.530e-01,5.971e-01,8.332e-01,3.214e-01,9.170e-01
1.781e-01,9.545e-01,7.570e-01,8.348e-01,4.605e-01,9.158e-01
6.381e-02,9.539e-01,4.262e-01,8.346e-01,1.872e-01,9.163e-01
8.902e-02,9.564e-01,4.181e-01,8.343e-01,1.989e-01,9.187e-01
1.632e-01,9.551e-01,4.321e-01,8.372e-01,2.549e-01,9.178e-01
2.089e-01,9.534e-01,4.503e-01,8.353e-01,3.172e-01,9.147e-01
1.381e-01,9.552e-01,5.241e-01,8.336e-01,2.721e-01,9.177e-01
1.381e-01,9.551e-01,5.755e-01,8.353e-01,2.579e-01,9.187e-01
1.617e-01,9.554e-01,5.067e-01,8.360e-01,2.867e-01,9.178e-01
2.202e-01,9.557e-01,5.077e-01,8.374e-01,3.084e-01,9.174e-01
6.272e-02,9.553e-01,3.452e-01,8.377e-01,1.752e-01,9.189e-01
