1.133e+00,4.400e-01
8.381e-01,6.393e-01
9.107e-01,7.119e-01
6.968e-01,7.502e-01
6.266e-01,7.776e-01
5.522e-01,7.960e-01
6.650e-01,8.102e-01
4.925e-01,8.223e-01
4.771e-01,8.340e-01
4.917e-01,8.409e-01
3.942e-01,8.470e-01
3.125e-01,8.578e-01
3.535e-01,8.602e-01
4.250e-01,8.700e-01
3.546e-01,8.711e-01
3.751e-01,8.777e-01
3.794e-01,8.798e-01
4.033e-01,8.832e-01
3.358e-01,8.869e-01
3.346e-01,8.920e-01
2.632e-01,8.923e-01
4.074e-01,8.972e-01
6.560e-01,8.996e-01
3.195e-01,8.984e-01
2.336e-01,9.024e-01
3.377e-01,9.034e-01
2.560e-01,9.073e-01
3.896e-01,9.098e-01
2.076e-01,9.092e-01
2.855e-01,9.134e-01
2.907e-01,9.166e-01
3.426e-01,9.147e-01
2.479e-01,9.156e-01
2.094e-01,9.184e-01
2.576e-01,9.187e-01
2.185e-01,9.224e-01
2.261e-01,9.218e-01
2.395e-01,9.233e-01
2.064e-01,9.266e-01
1.987e-01,9.239e-01
1.870e-01,9.265e-01
2.197e-01,9.274e-01
1.490e-01,9.288e-01
1.881e-01,9.319e-01
1.183e-01,9.311e-01
2.034e-01,9.309e-01
1.191e-01,9.293e-01
1.937e-01,9.326e-01
2.073e-01,9.341e-01
3.259e-01,9.329e-01
2.619e-01,9.348e-01
2.119e-01,9.350e-01
3.695e-01,9.358e-01
1.156e-01,9.352e-01
2.144e-01,9.382e-01
1.901e-01,9.380e-01
2.123e-01,9.378e-01
1.136e-01,9.372e-01
2.026e-01,9.384e-01
2.798e-01,9.397e-01
1.325e-01,9.395e-01
2.209e-01,9.394e-01
1.849e-01,9.388e-01
2.614e-01,9.411e-01
1.997e-01,9.392e-01
1.163e-01,9.411e-01
1.205e-01,9.420e-01
8.795e-02,9.423e-01
3.781e-01,9.400e-01
1.937e-01,9.410e-01
2.505e-01,9.424e-01
1.736e-01,9.416e-01
2.555e-01,9.423e-01
1.009e-01,9.419e-01
1.495e-01,9.441e-01
