4.792e-01,3.949e-01,4.185e-01
6.784e-01,5.590e-01,6.204e-01
7.558e-01,6.286e-01,7.001e-01
7.949e-01,6.685e-01,7.476e-01
8.192e-01,6.895e-01,7.764e-01
8.403e-01,7.109e-01,8.011e-01
8.537e-01,7.246e-01,8.163e-01
8.646e-01,7.381e-01,8.277e-01
8.773e-01,7.488e-01,8.434e-01
8.828e-01,7.592e-01,8.502e-01
8.921e-01,7.700e-01,8.604e-01
9.013e-01,7.772e-01,8.686e-01
9.065e-01,7.825e-01,8.775e-01
9.117e-01,7.878e-01,8.832e-01
9.171e-01,7.937e-01,8.875e-01
9.189e-01,7.981e-01,8.925e-01
9.245e-01,8.026e-01,8.978e-01
9.264e-01,8.058e-01,9.021e-01
9.317e-01,8.099e-01,9.051e-01
9.366e-01,8.141e-01,9.102e-01
9.381e-01,8.174e-01,9.129e-01
9.401e-01,8.198e-01,9.151e-01
9.437e-01,8.203e-01,9.176e-01
9.474e-01,8.245e-01,9.224e-01
9.483e-01,8.287e-01,9.254e-01
9.496e-01,8.284e-01,9.263e-01
9.536e-01,8.338e-01,9.291e-01
9.526e-01,8.348e-01,9.303e-01
9.575e-01,8.360e-01,9.351e-01
9.568e-01,8.393e-01,9.335e-01
9.617e-01,8.406e-01,9.378e-01
9.572e-01,8.401e-01,9.354e-01
9.651e-01,8.456e-01,9.428e-01
9.640e-01,8.445e-01,9.440e-01
9.689e-01,8.473e-01,9.455e-01
9.660e-01,8.471e-01,9.443e-01
9.658e-01,8.480e-01,9.444e-01
9.685e-01,8.482e-01,9.479e-01
9.672e-01,8.495e-01,9.467e-01
9.705e-01,8.515e-01,9.513e-01
9.709e-01,8.544e-01,9.504e-01
9.715e-01,8.536e-01,9.514e-01
9.737e-01,8.560e-01,9.542e-01
9.754e-01,8.561e-01,9.559e-01
9.743e-01,8.544e-01,9.555e-01
9.762e-01,8.559e-01,9.584e-01
9.748e-01,8.554e-01,9.573e-01
9.768e-01,8.591e-01,9.576e-01
9.770e-01,8.585e-01,9.594e-01
9.776e-01,8.602e-01,9.596e-01
9.775e-01,8.589e-01,9.593e-01
9.765e-01,8.606e-01,9.585e-01
9.779e-01,8.617e-01,9.606e-01
9.775e-01,8.611e-01,9.595e-01
9.771e-01,8.611e-01,9.615e-01
9.799e-01,8.606e-01,9.627e-01
9.793e-01,8.614e-01,9.636e-01
9.795e-01,8.629e-01,9.634e-01
9.805e-01,8.635e-01,9.649e-01
9.801e-01,8.640e-01,9.645e-01
9.801e-01,8.650e-01,9.644e-01
9.804e-01,8.630e-01,9.645e-01
9.794e-01,8.637e-01,9.637e-01
9.812e-01,8.646e-01,9.659e-01
9.800e-01,8.644e-01,9.650e-01
9.783e-01,8.641e-01,9.634e-01
9.806e-01,8.649e-01,9.666e-01
9.816e-01,8.654e-01,9.657e-01
9.796e-01,8.640e-01,9.640e-01
9.817e-01,8.661e-01,9.670e-01
9.811e-01,8.644e-01,9.676e-01
9.803e-01,8.658e-01,9.663e-01
9.841e-01,8.666e-01,9.703e-01
9.811e-01,8.647e-01,9.683e-01
9.808e-01,8.645e-01,9.666e-01
