1.066e+00,4.414e-01
1.126e+00,6.332e-01
6.974e-01,7.076e-01
4.762e-01,7.537e-01
5.960e-01,7.848e-01
5.889e-01,8.121e-01
6.266e-01,8.272e-01
5.481e-01,8.382e-01
2.881e-01,8.498e-01
4.477e-01,8.605e-01
2.983e-01,8.667e-01
2.022e-01,8.754e-01
3.766e-01,8.793e-01
3.751e-01,8.856e-01
3.400e-01,8.917e-01
2.780e-01,8.983e-01
2.812e-01,9.010e-01
1.772e-01,9.043e-01
3.809e-01,9.086e-01
3.064e-01,9.114e-01
2.082e-01,9.140e-01
1.173e-01,9.192e-01
1.891e-01,9.211e-01
2.149e-01,9.223e-01
2.556e-01,9.239e-01
1.490e-01,9.279e-01
2.207e-01,9.310e-01
1.439e-01,9.308e-01
2.326e-01,9.353e-01
2.025e-01,9.381e-01
3.080e-01,9.375e-01
1.693e-01,9.402e-01
1.338e-01,9.402e-01
1.591e-01,9.433e-01
1.961e-01,9.450e-01
1.715e-01,9.460e-01
1.050e-01,9.488e-01
9.436e-02,9.477e-01
2.571e-01,9.490e-01
1.523e-01,9.517e-01
2.579e-01,9.519e-01
8.658e-02,9.529e-01
9.407e-02,9.532e-01
1.810e-01,9.563e-01
1.019e-01,9.561e-01
1.679e-01,9.574e-01
5.559e-02,9.562e-01
1.392e-01,9.587e-01
1.050e-01,9.601e-01
6.207e-02,9.576e-01
1.766e-01,9.619e-01
1.299e-01,9.608e-01
1.984e-01,9.613e-01
7.344e-02,9.615e-01
1.196e-01,9.641e-01
8.315e-02,9.622e-01
9.511e-02,9.640e-01
7.119e-02,9.645e-01
9.256e-02,9.647e-01
1.195e-01,9.630e-01
1.033e-01,9.650e-01
6.611e-02,9.679e-01
9.836e-02,9.672e-01
9.271e-02,9.634e-01
1.397e-01,9.697e-01
3.737e-02,9.678e-01
1.394e-01,9.672e-01
4.070e-02,9.657e-01
8.129e-02,9.687e-01
1.475e-01,9.670e-01
2.159e-01,9.667e-01
9.266e-02,9.679e-01
9.214e-02,9.726e-01
8.031e-02,9.689e-01
7.752e-02,9.675e-01
