1.151e+00,1.411e+00,1.273e+00
7.639e-01,1.062e+00,9.357e-01
1.033e+00,1.392e+00,1.227e+00
5.752e-01,9.749e-01,8.983e-01
5.805e-01,9.705e-01,7.754e-01
4.050e-01,6.846e-01,4.805e-01
4.110e-01,6.704e-01,5.323e-01
3.243e-01,7.951e-01,5.135e-01
4.241e-01,7.641e-01,5.213e-01
3.353e-01,7.175e-01,5.859e-01
4.055e-01,6.687e-01,5.504e-01
2.421e-01,8.027e-01,4.832e-01
3.383e-01,6.880e-01,4.951e-01
3.023e-01,7.315e-01,3.544e-01
3.881e-01,8.840e-01,4.785e-01
3.294e-01,6.176e-01,3.952e-01
3.097e-01,7.278e-01,3.870e-01
2.020e-01,5.774e-01,2.432e-01
1.670e-01,5.795e-01,2.908e-01
3.427e-01,6.384e-01,4.275e-01
3.329e-01,6.721e-01,4.696e-01
2.148e-01,6.961e-01,2.825e-01
2.827e-01,6.133e-01,4.803e-01
2.900e-01,5.239e-01,3.725e-01
3.403e-01,5.665e-01,4.882e-01
1.769e-01,5.240e-01,3.305e-01
4.230e-01,9.796e-01,6.985e-01
2.051e-01,5.525e-01,4.414e-01
2.138e-01,5.729e-01,3.258e-01
1.094e-01,4.180e-01,1.655e-01
1.364e-01,4.605e-01,2.314e-01
2.111e-01,5.991e-01,3.701e-01
1.556e-01,6.177e-01,3.188e-01
1.402e-01,5.450e-01,3.213e-01
1.888e-01,5.255e-01,3.001e-01
2.434e-01,6.408e-01,3.230e-01
2.060e-01,5.990e-01,3.172e-01
1.885e-01,3.829e-01,1.894e-01
2.219e-01,5.102e-01,3.491e-01
1.142e-01,4.075e-01,1.899e-01
1.323e-01,6.509e-01,1.760e-01
1.790e-01,5.551e-01,2.767e-01
1.506e-01,5.841e-01,3.011e-01
1.719e-01,5.527e-01,3.304e-01
1.249e-01,5.090e-01,2.355e-01
1.196e-01,4.848e-01,1.588e-01
1.193e-01,4.829e-01,2.576e-01
1.687e-01,5.840e-01,2.559e-01
6.096e-02,3.152e-01,8.125e-02
1.020e-01,3.994e-01,2.717e-01
3.297e-02,5.332e-01,2.010e-01
4.759e-02,3.255e-01,9.764e-02
1.217e-01,4.094e-01,2.188e-01
6.195e-02,3.115e-01,2.050e-01
6.502e-02,3.556e-01,9.587e-02
6.937e-02,2.715e-01,9.167e-02
1.335e-01,4.471e-01,1.943e-01
3.563e-02,3.902e-01,1.612e-01
1.601e-01,6.603e-01,2.881e-01
1.182e-01,5.708e-01,2.591e-01
1.521e-01,2.778e-01,1.284e-01
1.865e-01,5.346e-01,3.611e-01
8.685e-02,4.332e-01,1.769e-01
1.353e-01,4.108e-01,1.694e-01
9.487e-02,5.914e-01,2.318e-01
1.312e-01,6.570e-01,2.896e-01
2.051e-01,5.303e-01,3.681e-01
4.004e-02,4.197e-01,2.496e-01
5.875e-02,3.867e-01,1.375e-01
1.590e-01,4.553e-01,2.370e-01
5.590e-02,4.470e-01,9.724e-02
1.122e-01,4.707e-01,2.994e-01
1.043e-01,3.591e-01,2.985e-01
6.710e-02,5.296e-01,1.366e-01
7.129e-02,5.058e-01,1.883e-01
