4.426e-01,3.656e-01,3.705e-01
6.347e-01,5.277e-01,5.612e-01
7.182e-01,5.934e-01,6.500e-01
7.644e-01,6.349e-01,6.993e-01
7.900e-01,6.650e-01,7.316e-01
8.125e-01,6.825e-01,7.587e-01
8.285e-01,6.964e-01,7.787e-01
8.421e-01,7.112e-01,7.968e-01
8.544e-01,7.218e-01,8.099e-01
8.623e-01,7.312e-01,8.207e-01
8.703e-01,7.355e-01,8.279e-01
8.764e-01,7.471e-01,8.370e-01
8.835e-01,7.539e-01,8.420e-01
8.907e-01,7.590e-01,8.501e-01
8.937e-01,7.663e-01,8.559e-01
8.998e-01,7.686e-01,8.593e-01
9.026e-01,7.767e-01,8.640e-01
9.080e-01,7.801e-01,8.699e-01
9.117e-01,7.831e-01,8.734e-01
9.155e-01,7.898e-01,8.791e-01
9.195e-01,7.912e-01,8.815e-01
9.242e-01,7.959e-01,8.852e-01
9.261e-01,7.968e-01,8.866e-01
9.261e-01,8.004e-01,8.884e-01
9.320e-01,7.995e-01,8.924e-01
9.330e-01,8.036e-01,8.946e-01
9.349e-01,8.068e-01,8.969e-01
9.379e-01,8.095e-01,9.009e-01
9.398e-01,8.090e-01,9.010e-01
9.431e-01,8.135e-01,9.034e-01
9.413e-01,8.153e-01,9.050e-01
9.444e-01,8.166e-01,9.073e-01
9.466e-01,8.190e-01,9.087e-01
9.485e-01,8.205e-01,9.086e-01
9.475e-01,8.218e-01,9.133e-01
9.511e-01,8.242e-01,9.140e-01
9.503e-01,8.249e-01,9.144e-01
9.508e-01,8.262e-01,9.140e-01
9.547e-01,8.291e-01,9.186e-01
9.538e-01,8.299e-01,9.170e-01
9.563e-01,8.289e-01,9.192e-01
9.553e-01,8.323e-01,9.197e-01
9.596e-01,8.340e-01,9.232e-01
9.594e-01,8.373e-01,9.226e-01
9.608e-01,8.352e-01,9.229e-01
9.618e-01,8.367e-01,9.256e-01
9.597e-01,8.352e-01,9.239e-01
9.594e-01,8.386e-01,9.239e-01
9.619e-01,8.385e-01,9.271e-01
9.645e-01,8.401e-01,9.297e-01
9.656e-01,8.426e-01,9.305e-01
9.658e-01,8.411e-01,9.302e-01
9.674e-01,8.422e-01,9.321e-01
9.660e-01,8.421e-01,9.293e-01
9.667e-01,8.424e-01,9.321e-01
9.677e-01,8.426e-01,9.306e-01
9.698e-01,8.432e-01,9.323e-01
9.668e-01,8.432e-01,9.324e-01
9.694e-01,8.453e-01,9.339e-01
9.687e-01,8.468e-01,9.340e-01
9.699e-01,8.467e-01,9.347e-01
9.686e-01,8.464e-01,9.337e-01
9.684e-01,8.476e-01,9.337e-01
9.717e-01,8.477e-01,9.358e-01
9.708e-01,8.506e-01,9.352e-01
9.704e-01,8.477e-01,9.358e-01
9.689e-01,8.497e-01,9.365e-01
9.707e-01,8.503e-01,9.367e-01
9.701e-01,8.488e-01,9.370e-01
9.708e-01,8.509e-01,9.385e-01
9.721e-01,8.502e-01,9.380e-01
9.720e-01,8.501e-01,9.375e-01
9.727e-01,8.515e-01,9.395e-01
9.735e-01,8.518e-01,9.385e-01
9.714e-01,8.508e-01,9.387e-01
