1.124e+00,4.360e-01
9.992e-01,6.391e-01
6.046e-01,7.171e-01
4.186e-01,7.609e-01
5.893e-01,7.941e-01
4.783e-01,8.158e-01
4.762e-01,8.325e-01
4.566e-01,8.448e-01
4.265e-01,8.567e-01
4.701e-01,8.645e-01
3.595e-01,8.710e-01
5.686e-01,8.773e-01
4.411e-01,8.849e-01
3.183e-01,8.897e-01
2.981e-01,8.943e-01
3.262e-01,9.020e-01
4.480e-01,9.033e-01
2.109e-01,9.089e-01
4.194e-01,9.132e-01
2.171e-01,9.150e-01
1.731e-01,9.181e-01
2.694e-01,9.217e-01
2.022e-01,9.243e-01
1.875e-01,9.274e-01
1.308e-01,9.296e-01
2.997e-01,9.315e-01
7.293e-02,9.343e-01
2.722e-01,9.358e-01
2.361e-01,9.365e-01
1.094e-01,9.379e-01
2.616e-01,9.415e-01
1.697e-01,9.425e-01
1.437e-01,9.428e-01
2.228e-01,9.452e-01
1.370e-01,9.474e-01
1.450e-01,9.482e-01
1.825e-01,9.488e-01
1.989e-01,9.504e-01
2.913e-01,9.516e-01
9.885e-02,9.528e-01
1.064e-01,9.545e-01
9.629e-02,9.543e-01
1.953e-01,9.544e-01
6.083e-02,9.576e-01
1.324e-01,9.582e-01
8.505e-02,9.586e-01
1.117e-01,9.583e-01
1.085e-01,9.591e-01
1.224e-01,9.607e-01
8.551e-02,9.605e-01
1.829e-01,9.621e-01
1.116e-01,9.616e-01
1.276e-01,9.615e-01
6.295e-02,9.633e-01
1.241e-01,9.659e-01
1.718e-01,9.626e-01
5.598e-02,9.639e-01
2.013e-01,9.651e-01
8.293e-02,9.648e-01
4.080e-02,9.667e-01
6.028e-02,9.659e-01
2.010e-01,9.663e-01
9.444e-02,9.682e-01
1.448e-01,9.656e-01
1.831e-01,9.690e-01
4.534e-02,9.684e-01
1.476e-01,9.663e-01
9.501e-02,9.672e-01
6.348e-02,9.698e-01
1.195e-01,9.691e-01
6.813e-02,9.689e-01
2.095e-01,9.690e-01
5.256e-02,9.692e-01
1.414e-01,9.697e-01
8.590e-02,9.690e-01
