1.676e+00,3.226e-01
1.004e+00,5.358e-01
1.177e+00,6.470e-01
8.396e-01,7.085e-01
4.837e-01,7.515e-01
6.985e-01,7.801e-01
5.403e-01,7.937e-01
4.589e-01,8.002e-01
5.110e-01,8.083e-01
4.324e-01,8.146e-01
5.537e-01,8.206e-01
6.543e-01,8.207e-01
6.655e-01,8.291e-01
6.039e-01,8.276e-01
7.225e-01,8.311e-01
3.924e-01,8.318e-01
5.487e-01,8.380e-01
3.075e-01,8.356e-01
3.832e-01,8.412e-01
3.800e-01,8.421e-01
3.319e-01,8.428e-01
4.586e-01,8.420e-01
8.572e-01,8.446e-01
2.689e-01,8.465e-01
6.239e-01,8.478e-01
4.982e-01,8.491e-01
4.234e-01,8.476e-01
3.938e-01,8.499e-01
3.889e-01,8.494e-01
5.165e-01,8.509e-01
4.152e-01,8.501e-01
4.951e-01,8.525e-01
6.510e-01,8.518e-01
3.227e-01,8.515e-01
5.634e-01,8.531e-01
5.070e-01,8.524e-01
4.097e-01,8.548e-01
3.314e-01,8.527e-01
6.477e-01,8.555e-01
4.898e-01,8.539e-01
4.193e-01,8.557e-01
3.872e-01,8.553e-01
4.614e-01,8.567e-01
4.244e-01,8.578e-01
5.812e-01,8.579e-01
5.112e-01,8.573e-01
4.573e-01,8.584e-01
4.209e-01,8.607e-01
4.113e-01,8.557e-01
3.432e-01,8.576e-01
3.653e-01,8.621e-01
4.202e-01,8.612e-01
3.173e-01,8.604e-01
6.948e-01,8.592e-01
3.554e-01,8.603e-01
4.226e-01,8.597e-01
5.307e-01,8.618e-01
3.021e-01,8.586e-01
4.530e-01,8.598e-01
3.975e-01,8.600e-01
4.516e-01,8.595e-01
5.940e-01,8.610e-01
3.394e-01,8.595e-01
5.596e-01,8.600e-01
5.586e-01,8.609e-01
4.087e-01,8.612e-01
6.111e-01,8.629e-01
3.312e-01,8.606e-01
3.655e-01,8.618e-01
4.182e-01,8.622e-01
2.922e-01,8.595e-01
5.067e-01,8.607e-01
4.206e-01,8.621e-01
5.613e-01,8.639e-01
4.211e-01,8.642e-01
