1.326e+00,4.251e-01,1.519e+00,3.548e-01,1.461e+00,3.603e-01
9.148e-01,6.199e-01,1.317e+00,5.209e-01,1.152e+00,5.478e-01
8.326e-01,7.080e-01,1.119e+00,5.966e-01,9.943e-01,6.333e-01
7.871e-01,7.525e-01,1.072e+00,6.387e-01,9.405e-01,6.841e-01
7.051e-01,7.848e-01,1.057e+00,6.619e-01,8.926e-01,7.215e-01
5.715e-01,8.044e-01,8.451e-01,6.851e-01,6.566e-01,7.484e-01
5.072e-01,8.186e-01,9.439e-01,6.991e-01,6.742e-01,7.676e-01
4.513e-01,8.336e-01,9.037e-01,7.137e-01,6.754e-01,7.833e-01
2.563e-01,8.457e-01,7.198e-01,7.203e-01,4.388e-01,7.975e-01
3.429e-01,8.532e-01,7.752e-01,7.343e-01,5.637e-01,8.094e-01
4.928e-01,8.608e-01,5.872e-01,7.389e-01,5.463e-01,8.156e-01
3.507e-01,8.657e-01,8.658e-01,7.452e-01,5.799e-01,8.254e-01
3.522e-01,8.746e-01,6.206e-01,7.515e-01,5.165e-01,8.317e-01
4.328e-01,8.753e-01,7.002e-01,7.540e-01,5.473e-01,8.381e-01
2.980e-01,8.832e-01,7.282e-01,7.609e-01,4.532e-01,8.421e-01
2.411e-01,8.875e-01,7.658e-01,7.664e-01,4.187e-01,8.466e-01
3.171e-01,8.911e-01,7.440e-01,7.722e-01,4.245e-01,8.517e-01
2.790e-01,8.973e-01,6.598e-01,7.772e-01,3.240e-01,8.588e-01
2.132e-01,9.030e-01,6.192e-01,7.807e-01,3.258e-01,8.623e-01
2.612e-01,9.032e-01,5.954e-01,7.825e-01,3.588e-01,8.642e-01
1.450e-01,9.085e-01,5.504e-01,7.856e-01,2.861e-01,8.680e-01
3.782e-01,9.080e-01,6.268e-01,7.887e-01,4.405e-01,8.706e-01
4.534e-01,9.124e-01,7.699e-01,7.923e-01,5.836e-01,8.722e-01
3.549e-01,9.142e-01,4.899e-01,7.952e-01,4.484e-01,8.763e-01
2.909e-01,9.186e-01,6.118e-01,7.993e-01,3.784e-01,8.785e-01
3.506e-01,9.179e-01,6.831e-01,8.007e-01,5.182e-01,8.795e-01
2.372e-01,9.211e-01,4.019e-01,7.986e-01,3.293e-01,8.827e-01
1.935e-01,9.245e-01,6.522e-01,8.026e-01,3.755e-01,8.838e-01
2.620e-01,9.258e-01,4.801e-01,8.052e-01,3.181e-01,8.863e-01
2.480e-01,9.284e-01,8.674e-01,8.064e-01,3.675e-01,8.878e-01
1.762e-01,9.263e-01,4.292e-01,8.075e-01,2.304e-01,8.888e-01
1.997e-01,9.301e-01,5.472e-01,8.123e-01,3.236e-01,8.914e-01
1.564e-01,9.334e-01,6.157e-01,8.114e-01,2.492e-01,8.935e-01
2.610e-01,9.332e-01,6.207e-01,8.145e-01,3.943e-01,8.944e-01
2.158e-01,9.343e-01,5.169e-01,8.149e-01,3.284e-01,8.954e-01
3.486e-01,9.345e-01,6.927e-01,8.147e-01,4.367e-01,8.972e-01
1.507e-01,9.361e-01,4.227e-01,8.162e-01,2.253e-01,8.975e-01
2.186e-01,9.397e-01,5.362e-01,8.196e-01,3.178e-01,9.017e-01
1.366e-01,9.400e-01,4.070e-01,8.195e-01,2.153e-01,9.022e-01
1.642e-01,9.422e-01,3.623e-01,8.214e-01,3.026e-01,9.031e-01
2.189e-01,9.426e-01,5.018e-01,8.235e-01,3.449e-01,9.036e-01
1.955e-01,9.410e-01,5.247e-01,8.230e-01,2.511e-01,9.022e-01
2.820e-01,9.438e-01,5.894e-01,8.237e-01,3.742e-01,9.043e-01
2.035e-01,9.442e-01,5.963e-01,8.251e-01,3.149e-01,9.066e-01
1.722e-01,9.459e-01,5.954e-01,8.245e-01,3.162e-01,9.070e-01
2.427e-01,9.464e-01,6.313e-01,8.271e-01,3.618e-01,9.076e-01
1.126e-01,9.492e-01,3.864e-01,8.279e-01,2.065e-01,9.084e-01
1.357e-01,9.465e-01,3.620e-01,8.267e-01,2.400e-01,9.089e-01
1.193e-01,9.492e-01,4.839e-01,8.305e-01,2.901e-01,9.110e-01
1.157e-01,9.468e-01,3.359e-01,8.294e-01,2.065e-01,9.094e-01
2.548e-01,9.473e-01,7.023e-01,8.280e-01,3.736e-01,9.092e-01
1.158e-01,9.484e-01,3.982e-01,8.316e-01,2.339e-01,9.112e-01
2.135e-01,9.518e-01,4.834e-01,8.311e-01,2.709e-01,9.123e-01
1.368e-01,9.489e-01,5.316e-01,8.339e-01,2.621e-01,9.126e-01
1.869e-01,9.497e-01,5.049e-01,8.338e-01,3.210e-01,9.120e-01
1.642e-01,9.529e-01,6.155e-01,8.359e-01,2.795e-01,9.148e-01
8.287e-02,9.534e-01,3.557e-01,8.336e-01,1.717e-01,9.159e-01
8.831e-02,9.533e-01,4.483e-01,8.350e-01,2.613e-01,9.156e-01
2.229e-01,9.531e-01,5.394e-01,8.354e-01,3.329e-01,9.169e-01
5.359e-02,9.521e-01,3.846e-01,8.351e-01,1.331e-01,9.144e-01
8.679e-02,9.520e-01,4.159e-01,8.359e-01,2.721e-01,9.161e-01
2.490e-01,9.522e-01,7.912e-01,8.346e-01,4.520e-01,9.139e-01
1.104e-01,9.538e-01,3.474e-01,8.376e-01,1.139e-01,9.173e-01
7.581e-02,9.544e-01,4.818e-01,8.369e-01,1.377e-01,9.153e-01
2.149e-01,9.528e-01,5.175e-01,8.360e-01,2.104e-01,9.151e-01
1.097e-01,9.537e-01,4.763e-01,8.393e-01,3.583e-01,9.171e-01
9.077e-02,9.537e-01,4.805e-01,8.393e-01,1.818e-01,9.168e-01
8.852e-02,9.529e-01,4.215e-01,8.372e-01,1.751e-01,9.145e-01
1.600e-01,9.533e-01,4.422e-01,8.403e-01,2.256e-01,9.165e-01
1.924e-01,9.565e-01,4.733e-01,8.394e-01,2.748e-01,9.193e-01
1.103e-01,9.577e-01,3.874e-01,8.411e-01,1.850e-01,9.191e-01
1.801e-01,9.558e-01,4.729e-01,8.401e-01,3.540e-01,9.185e-01
9.328e-02,9.563e-01,4.734e-01,8.405e-01,1.546e-01,9.176e-01
1.738e-01,9.560e-01,5.465e-01,8.394e-01,3.202e-01,9.185e-01
