1.107e+00,4.706e-01,1.252e+00,3.822e-01,1.105e+00,4.117e-01
8.351e-01,6.587e-01,1.332e+00,5.455e-01,1.198e+00,6.045e-01
8.005e-01,7.469e-01,1.142e+00,6.149e-01,1.058e+00,6.875e-01
3.914e-01,7.885e-01,8.965e-01,6.578e-01,5.503e-01,7.352e-01
7.081e-01,8.146e-01,1.052e+00,6.841e-01,8.064e-01,7.699e-01
4.613e-01,8.386e-01,9.154e-01,7.025e-01,6.444e-01,7.969e-01
2.987e-01,8.522e-01,7.268e-01,7.193e-01,3.805e-01,8.171e-01
3.743e-01,8.661e-01,6.458e-01,7.310e-01,4.251e-01,8.323e-01
2.713e-01,8.767e-01,6.318e-01,7.406e-01,4.017e-01,8.437e-01
5.644e-01,8.853e-01,8.788e-01,7.517e-01,6.119e-01,8.546e-01
3.288e-01,8.940e-01,4.821e-01,7.596e-01,2.520e-01,8.650e-01
2.592e-01,8.981e-01,5.580e-01,7.656e-01,3.076e-01,8.704e-01
4.137e-01,9.062e-01,5.735e-01,7.721e-01,4.124e-01,8.785e-01
3.251e-01,9.118e-01,7.292e-01,7.791e-01,4.519e-01,8.831e-01
2.351e-01,9.156e-01,6.405e-01,7.853e-01,3.133e-01,8.907e-01
2.126e-01,9.215e-01,4.797e-01,7.859e-01,3.131e-01,8.941e-01
2.022e-01,9.263e-01,6.169e-01,7.924e-01,2.858e-01,8.999e-01
1.271e-01,9.294e-01,5.297e-01,7.977e-01,1.708e-01,9.027e-01
1.463e-01,9.338e-01,5.895e-01,8.008e-01,1.923e-01,9.088e-01
2.113e-01,9.362e-01,5.065e-01,8.053e-01,2.356e-01,9.127e-01
2.548e-01,9.406e-01,8.622e-01,8.082e-01,5.912e-01,9.161e-01
1.824e-01,9.403e-01,4.215e-01,8.128e-01,2.053e-01,9.160e-01
1.505e-01,9.454e-01,4.302e-01,8.161e-01,1.983e-01,9.210e-01
3.426e-01,9.456e-01,5.952e-01,8.195e-01,3.035e-01,9.237e-01
8.940e-02,9.478e-01,4.204e-01,8.212e-01,1.501e-01,9.260e-01
1.458e-01,9.498e-01,4.462e-01,8.234e-01,2.485e-01,9.283e-01
8.566e-02,9.533e-01,3.225e-01,8.259e-01,1.247e-01,9.315e-01
7.731e-02,9.557e-01,4.428e-01,8.289e-01,9.325e-02,9.347e-01
1.070e-01,9.597e-01,4.269e-01,8.319e-01,1.823e-01,9.355e-01
5.280e-02,9.582e-01,4.896e-01,8.333e-01,9.182e-02,9.367e-01
1.176e-01,9.607e-01,3.423e-01,8.370e-01,1.401e-01,9.398e-01
4.718e-02,9.611e-01,3.570e-01,8.386e-01,9.161e-02,9.416e-01
6.223e-02,9.634e-01,3.988e-01,8.380e-01,1.071e-01,9.405e-01
1.395e-01,9.637e-01,5.517e-01,8.418e-01,1.340e-01,9.441e-01
6.073e-02,9.669e-01,4.365e-01,8.432e-01,1.525e-01,9.467e-01
1.195e-01,9.684e-01,4.241e-01,8.447e-01,1.603e-01,9.479e-01
2.001e-01,9.652e-01,5.668e-01,8.447e-01,2.148e-01,9.446e-01
9.062e-02,9.680e-01,4.995e-01,8.468e-01,1.307e-01,9.481e-01
1.124e-01,9.705e-01,6.601e-01,8.496e-01,2.609e-01,9.517e-01
2.044e-02,9.718e-01,3.206e-01,8.497e-01,9.511e-02,9.524e-01
1.932e-01,9.720e-01,5.384e-01,8.524e-01,2.411e-01,9.537e-01
6.441e-02,9.710e-01,2.435e-01,8.517e-01,7.914e-02,9.536e-01
6.273e-02,9.745e-01,2.800e-01,8.536e-01,1.045e-01,9.575e-01
9.954e-02,9.727e-01,4.430e-01,8.551e-01,1.013e-01,9.546e-01
6.785e-02,9.754e-01,3.785e-01,8.557e-01,8.123e-02,9.571e-01
6.992e-02,9.731e-01,3.688e-01,8.555e-01,1.832e-01,9.563e-01
7.458e-02,9.746e-01,3.614e-01,8.568e-01,7.547e-02,9.566e-01
7.330e-02,9.776e-01,3.650e-01,8.580e-01,1.215e-01,9.590e-01
9.507e-02,9.756e-01,3.950e-01,8.584e-01,1.791e-01,9.595e-01
5.702e-02,9.760e-01,5.590e-01,8.617e-01,1.012e-01,9.593e-01
4.831e-02,9.759e-01,5.674e-01,8.576e-01,1.871e-01,9.602e-01
2.262e-02,9.787e-01,3.565e-01,8.601e-01,9.384e-02,9.616e-01
4.007e-02,9.784e-01,4.797e-01,8.633e-01,1.087e-01,9.617e-01
