1.239e+00,4.226e-01
8.351e-01,6.183e-01
8.365e-01,7.099e-01
7.323e-01,7.518e-01
6.589e-01,7.833e-01
6.730e-01,8.044e-01
3.804e-01,8.193e-01
4.229e-01,8.296e-01
3.569e-01,8.428e-01
5.278e-01,8.522e-01
4.188e-01,8.608e-01
3.425e-01,8.663e-01
3.504e-01,8.729e-01
3.039e-01,8.777e-01
2.767e-01,8.843e-01
2.971e-01,8.898e-01
3.004e-01,8.920e-01
6.036e-01,8.950e-01
3.990e-01,9.009e-01
2.579e-01,9.045e-01
1.912e-01,9.060e-01
2.149e-01,9.097e-01
2.756e-01,9.137e-01
3.044e-01,9.142e-01
2.031e-01,9.169e-01
2.287e-01,9.193e-01
1.608e-01,9.212e-01
2.431e-01,9.243e-01
1.717e-01,9.247e-01
3.068e-01,9.255e-01
2.096e-01,9.280e-01
3.208e-01,9.329e-01
3.629e-01,9.323e-01
1.356e-01,9.318e-01
1.320e-01,9.340e-01
1.430e-01,9.352e-01
2.594e-01,9.381e-01
1.266e-01,9.386e-01
1.813e-01,9.374e-01
2.666e-01,9.398e-01
2.156e-01,9.418e-01
1.287e-01,9.422e-01
1.851e-01,9.435e-01
1.566e-01,9.440e-01
1.477e-01,9.450e-01
1.184e-01,9.459e-01
8.285e-02,9.450e-01
4.704e-02,9.464e-01
1.917e-01,9.475e-01
1.790e-01,9.471e-01
1.769e-01,9.480e-01
1.891e-01,9.507e-01
2.571e-01,9.495e-01
1.957e-01,9.492e-01
2.573e-01,9.499e-01
2.274e-01,9.527e-01
1.352e-01,9.536e-01
1.022e-01,9.515e-01
1.573e-01,9.537e-01
5.546e-02,9.517e-01
1.025e-01,9.513e-01
7.265e-02,9.533e-01
1.007e-01,9.536e-01
9.839e-02,9.531e-01
2.122e-01,9.549e-01
7.582e-02,9.544e-01
2.183e-01,9.562e-01
1.006e-01,9.539e-01
2.359e-01,9.547e-01
1.694e-01,9.561e-01
1.797e-01,9.567e-01
2.444e-01,9.558e-01
2.017e-01,9.558e-01
1.109e-01,9.553e-01
1.453e-01,9.551e-01
