1.160e+00,1.372e+00,1.374e+00
1.128e+00,1.189e+00,1.294e+00
7.526e-01,9.265e-01,8.576e-01
6.311e-01,9.679e-01,7.627e-01
4.883e-01,8.087e-01,6.133e-01
6.154e-01,8.139e-01,7.590e-01
5.464e-01,7.631e-01,5.663e-01
6.107e-01,9.092e-01,7.549e-01
6.137e-01,7.932e-01,5.903e-01
5.039e-01,9.621e-01,7.008e-01
2.945e-01,6.258e-01,3.926e-01
3.701e-01,9.043e-01,4.488e-01
3.885e-01,6.200e-01,4.659e-01
5.340e-01,8.024e-01,5.968e-01
3.305e-01,6.489e-01,4.537e-01
2.149e-01,3.262e-01,2.586e-01
1.399e-01,4.062e-01,2.438e-01
4.118e-01,6.357e-01,4.394e-01
4.534e-01,7.012e-01,4.664e-01
3.890e-01,8.358e-01,4.552e-01
2.917e-01,1.077e+00,6.218e-01
2.952e-01,7.268e-01,4.422e-01
2.067e-01,5.672e-01,3.163e-01
1.445e-01,4.040e-01,2.364e-01
1.774e-01,7.549e-01,3.562e-01
4.715e-01,7.080e-01,4.093e-01
1.995e-01,5.979e-01,3.227e-01
9.801e-02,3.959e-01,2.027e-01
2.447e-01,6.425e-01,2.546e-01
3.400e-01,5.838e-01,3.557e-01
3.199e-01,5.536e-01,3.243e-01
3.643e-01,7.410e-01,5.510e-01
1.161e-01,5.420e-01,2.104e-01
2.509e-01,4.953e-01,3.249e-01
1.888e-01,6.234e-01,2.647e-01
1.587e-01,6.266e-01,3.274e-01
1.076e-01,3.251e-01,1.533e-01
2.682e-01,6.361e-01,3.418e-01
2.934e-01,4.568e-01,3.839e-01
2.131e-01,5.128e-01,3.465e-01
1.765e-01,5.548e-01,3.601e-01
1.723e-01,5.632e-01,3.536e-01
2.123e-01,5.608e-01,2.079e-01
2.207e-01,5.641e-01,2.069e-01
1.593e-01,5.018e-01,3.455e-01
1.877e-01,4.361e-01,2.049e-01
1.240e-01,4.817e-01,2.679e-01
1.165e-01,4.298e-01,2.245e-01
1.613e-01,6.955e-01,3.239e-01
1.639e-01,5.203e-01,3.298e-01
1.263e-01,5.556e-01,2.756e-01
2.675e-01,7.231e-01,4.786e-01
1.762e-01,4.885e-01,2.589e-01
1.918e-01,4.683e-01,2.943e-01
2.181e-01,5.143e-01,3.303e-01
2.206e-01,5.009e-01,2.765e-01
1.260e-01,2.872e-01,1.468e-01
1.074e-01,5.615e-01,2.640e-01
2.566e-01,4.762e-01,3.557e-01
1.634e-01,4.829e-01,3.308e-01
7.377e-02,4.173e-01,2.133e-01
2.135e-01,6.723e-01,3.384e-01
1.423e-01,4.802e-01,2.795e-01
1.570e-01,3.900e-01,2.212e-01
6.947e-02,3.864e-01,1.266e-01
9.962e-02,5.184e-01,2.678e-01
5.285e-02,4.449e-01,1.131e-01
1.832e-01,7.211e-01,3.430e-01
1.704e-01,5.049e-01,2.617e-01
1.264e-01,4.432e-01,2.300e-01
2.415e-01,7.046e-01,3.789e-01
6.067e-02,2.856e-01,1.055e-01
9.929e-02,3.719e-01,2.693e-01
1.573e-01,5.179e-01,3.056e-01
6.693e-02,3.685e-01,1.285e-01
