4.181e-01,3.574e-01,3.543e-01
6.048e-01,5.100e-01,5.357e-01
6.881e-01,5.807e-01,6.251e-01
7.406e-01,6.245e-01,6.744e-01
7.722e-01,6.531e-01,7.093e-01
7.957e-01,6.750e-01,7.392e-01
8.115e-01,6.906e-01,7.590e-01
8.243e-01,7.047e-01,7.755e-01
8.401e-01,7.177e-01,7.903e-01
8.449e-01,7.247e-01,7.978e-01
8.537e-01,7.331e-01,8.089e-01
8.629e-01,7.411e-01,8.188e-01
8.680e-01,7.489e-01,8.261e-01
8.741e-01,7.512e-01,8.320e-01
8.800e-01,7.600e-01,8.380e-01
8.857e-01,7.640e-01,8.428e-01
8.902e-01,7.691e-01,8.483e-01
8.939e-01,7.761e-01,8.538e-01
8.960e-01,7.794e-01,8.572e-01
9.017e-01,7.847e-01,8.613e-01
9.052e-01,7.869e-01,8.640e-01
9.082e-01,7.893e-01,8.681e-01
9.105e-01,7.944e-01,8.694e-01
9.126e-01,7.951e-01,8.719e-01
9.138e-01,7.983e-01,8.749e-01
9.178e-01,8.009e-01,8.786e-01
9.194e-01,8.028e-01,8.803e-01
9.194e-01,8.016e-01,8.805e-01
9.242e-01,8.071e-01,8.856e-01
9.240e-01,8.047e-01,8.845e-01
9.300e-01,8.066e-01,8.880e-01
9.297e-01,8.105e-01,8.906e-01
9.303e-01,8.089e-01,8.917e-01
9.298e-01,8.130e-01,8.927e-01
9.333e-01,8.159e-01,8.932e-01
9.349e-01,8.165e-01,8.956e-01
9.364e-01,8.181e-01,8.969e-01
9.366e-01,8.175e-01,8.975e-01
9.404e-01,8.204e-01,9.013e-01
9.381e-01,8.220e-01,9.003e-01
9.389e-01,8.210e-01,9.014e-01
9.396e-01,8.236e-01,9.003e-01
9.417e-01,8.227e-01,9.029e-01
9.412e-01,8.245e-01,9.015e-01
9.438e-01,8.261e-01,9.049e-01
9.451e-01,8.267e-01,9.046e-01
9.438e-01,8.265e-01,9.059e-01
9.440e-01,8.289e-01,9.044e-01
9.456e-01,8.298e-01,9.074e-01
9.475e-01,8.296e-01,9.101e-01
9.482e-01,8.280e-01,9.089e-01
9.462e-01,8.275e-01,9.083e-01
9.495e-01,8.330e-01,9.097e-01
9.511e-01,8.304e-01,9.123e-01
9.485e-01,8.337e-01,9.120e-01
9.513e-01,8.315e-01,9.134e-01
9.495e-01,8.336e-01,9.129e-01
9.508e-01,8.340e-01,9.131e-01
9.524e-01,8.343e-01,9.131e-01
9.506e-01,8.337e-01,9.120e-01
9.492e-01,8.341e-01,9.115e-01
9.528e-01,8.359e-01,9.145e-01
9.525e-01,8.378e-01,9.156e-01
9.532e-01,8.364e-01,9.152e-01
9.529e-01,8.386e-01,9.148e-01
9.513e-01,8.347e-01,9.116e-01
9.526e-01,8.387e-01,9.141e-01
9.520e-01,8.364e-01,9.137e-01
9.540e-01,8.378e-01,9.161e-01
9.537e-01,8.395e-01,9.147e-01
9.538e-01,8.380e-01,9.154e-01
9.550e-01,8.392e-01,9.165e-01
9.541e-01,8.400e-01,9.151e-01
9.540e-01,8.407e-01,9.158e-01
9.545e-01,8.376e-01,9.179e-01
