1.262e+00,4.295e-01
8.296e-01,6.177e-01
9.431e-01,7.037e-01
7.333e-01,7.526e-01
4.363e-01,7.827e-01
3.383e-01,8.061e-01
8.744e-01,8.217e-01
3.507e-01,8.377e-01
5.084e-01,8.470e-01
6.181e-01,8.568e-01
2.251e-01,8.658e-01
2.436e-01,8.728e-01
3.066e-01,8.808e-01
4.882e-01,8.855e-01
2.545e-01,8.886e-01
2.171e-01,8.946e-01
3.403e-01,9.004e-01
3.963e-01,9.044e-01
3.209e-01,9.076e-01
2.196e-01,9.109e-01
3.623e-01,9.143e-01
1.401e-01,9.175e-01
1.874e-01,9.201e-01
3.421e-01,9.229e-01
1.638e-01,9.257e-01
3.077e-01,9.267e-01
1.234e-01,9.318e-01
1.301e-01,9.339e-01
1.525e-01,9.346e-01
2.336e-01,9.389e-01
2.848e-01,9.380e-01
2.106e-01,9.421e-01
1.804e-01,9.403e-01
1.054e-01,9.429e-01
1.765e-01,9.436e-01
1.748e-01,9.451e-01
2.883e-01,9.475e-01
1.427e-01,9.461e-01
1.503e-01,9.516e-01
1.121e-01,9.503e-01
1.579e-01,9.531e-01
1.761e-01,9.523e-01
2.265e-01,9.529e-01
1.600e-01,9.565e-01
7.258e-02,9.565e-01
1.297e-01,9.569e-01
7.018e-02,9.573e-01
1.915e-01,9.582e-01
7.867e-02,9.592e-01
1.678e-01,9.607e-01
9.810e-02,9.596e-01
1.560e-01,9.622e-01
1.004e-01,9.617e-01
1.002e-01,9.606e-01
1.094e-01,9.641e-01
1.166e-01,9.609e-01
1.839e-01,9.646e-01
2.246e-01,9.671e-01
7.933e-02,9.646e-01
1.308e-01,9.653e-01
9.679e-02,9.621e-01
1.365e-01,9.672e-01
1.882e-01,9.668e-01
4.711e-02,9.667e-01
1.142e-01,9.676e-01
1.793e-01,9.686e-01
7.501e-02,9.682e-01
6.706e-02,9.688e-01
9.043e-02,9.668e-01
1.563e-01,9.669e-01
7.796e-02,9.702e-01
8.159e-02,9.666e-01
5.178e-02,9.698e-01
9.302e-02,9.683e-01
2.047e-02,9.703e-01
