1.172e+00,4.138e-01
1.047e+00,5.968e-01
1.146e+00,6.677e-01
6.898e-01,7.081e-01
7.171e-01,7.370e-01
6.673e-01,7.575e-01
7.298e-01,7.720e-01
7.742e-01,7.838e-01
6.734e-01,7.959e-01
6.098e-01,8.045e-01
6.747e-01,8.121e-01
4.601e-01,8.186e-01
5.133e-01,8.235e-01
4.875e-01,8.308e-01
4.079e-01,8.331e-01
6.342e-01,8.418e-01
4.470e-01,8.462e-01
3.541e-01,8.477e-01
2.568e-01,8.504e-01
4.578e-01,8.553e-01
4.045e-01,8.594e-01
3.518e-01,8.620e-01
4.144e-01,8.647e-01
4.399e-01,8.662e-01
2.467e-01,8.693e-01
4.023e-01,8.716e-01
4.922e-01,8.728e-01
2.982e-01,8.761e-01
3.505e-01,8.776e-01
3.521e-01,8.806e-01
3.441e-01,8.807e-01
3.675e-01,8.828e-01
3.290e-01,8.834e-01
3.376e-01,8.885e-01
3.021e-01,8.875e-01
4.013e-01,8.879e-01
4.236e-01,8.900e-01
2.451e-01,8.926e-01
2.713e-01,8.905e-01
5.806e-01,8.945e-01
3.138e-01,8.968e-01
1.376e-01,8.963e-01
2.666e-01,8.991e-01
4.423e-01,8.980e-01
2.371e-01,8.985e-01
3.967e-01,9.025e-01
2.808e-01,9.026e-01
3.700e-01,9.017e-01
3.661e-01,9.020e-01
2.729e-01,9.037e-01
3.953e-01,9.031e-01
4.320e-01,9.040e-01
2.723e-01,9.041e-01
2.884e-01,9.075e-01
3.881e-01,9.090e-01
4.379e-01,9.081e-01
2.096e-01,9.090e-01
3.274e-01,9.086e-01
3.048e-01,9.089e-01
3.737e-01,9.099e-01
3.198e-01,9.109e-01
2.914e-01,9.092e-01
2.570e-01,9.110e-01
3.530e-01,9.087e-01
4.277e-01,9.109e-01
5.689e-01,9.146e-01
2.080e-01,9.148e-01
2.248e-01,9.142e-01
1.547e-01,9.130e-01
2.165e-01,9.149e-01
2.626e-01,9.168e-01
2.142e-01,9.134e-01
2.866e-01,9.158e-01
2.879e-01,9.153e-01
1.577e-01,9.156e-01
